1.6493284E+35,4.467330
-4.7822069E+34,-1.5854431E+35
-1.3793899E+35,9.3342313E+34
1.3034249E+35,1.0276876E+35
5.8321356E+34,-1.5281840E+35
-1.6050613E+35,-1.1870486E+34
3.3389278E+34,1.5632022E+35
1.4044469E+35,-7.6753114E+34
-1.1440231E+35,-1.1152768E+35
-7.2395659E+34,1.4045635E+35
1.5309469E+35,2.9466768E+34
-1.3552120E+34,-1.5480476E+35
-1.4628560E+35,5.6680526E+34
9.7817714E+34,1.2495528E+35
9.0747056E+34,-1.3078578E+35
-1.5102598E+35,-4.8781181E+34
